COD_INE;ID_REL;COD_GEO;COD_PROV;PROVINCIA;NOMBRE_ACTUAL;POBLACION_MUNI;SUPERFICIE;PERIMETRO;COD_INE_CAPITAL;CAPITAL;POBLACION_CAPITAL;HOJA_MTN25;LONGITUD_ETRS89_REGCAN95;LATITUD_ETRS89_REGCAN95;ORIGENCOOR;ALTITUD;ORIGENALTITUD
03012000000;1030128;03060;03;Alacant/Alicante;Algorfa;3749;1847,09;29362;03012000101;Algorfa;1849;0914-1;-0,796325109;38,08674432;Detección automática;24;MDT
03013000000;1030134;03065;03;Alacant/Alicante;Algueña;1327;1810,81;29289;03013000101;Algueña;1243;0870-4;-1,003219376;38,33881696;Detección automática;531;MDT
03014000000;1030149;03001;03;Alacant/Alicante;Alacant/Alicante;365586;20257,55;151872;03014000201;Alacant/Alicante;351893;0872-3;-0,481365702;38,34530726;Detección automática;4;MDT
03015000000;1030152;03070;03;Alacant/Alicante;Almoradí;22874;4264,73;53879;03015000101;Almoradí;20350;0914-1;-0,791907814;38,10978717;Detección automática;10;MDT
03016000000;1030165;03075;03;Alacant/Alicante;Almudaina;127;882,0194;12317;03016000101;Almudaina;122;0821-1;-0,35362175;38,76093056;Detección automática;578;MDT
03017000000;1030171;03080;03;Alacant/Alicante;l'Alqueria d'Asnar;519;108,3702;9555;03017000101;l'Alqueria d'Asnar;495;0821-1;-0,424795621;38,77237881;Detección automática;356;MDT
03018000000;1030187;03085;03;Alacant/Alicante;Altea;24731;3465,36;35786;03018000102;Altea;15691;0848-1;-0,047463939;38,60218697;Detección automática;8;MDT
03019000000;1030190;03090;03;Alacant/Alicante;Aspe;22354;7057,09;38464;03019000101;Aspe;19461;0871-3;-0,768979866;38,34608788;Detección automática;234;MDT
03020000000;1030204;03095;03;Alacant/Alicante;Balones;133;1125;17176;03020000101;Balones;130;0821-4;-0,34338314;38,73617429;Detección automática;658;MDT
03021000000;1030211;03100;03;Alacant/Alicante;Banyeres de Mariola;7336;5027,5886;39273;03021000101;Banyeres de Mariola;7093;0820-4;-0,65698564;38,71636768;Detección automática;812;MDT
03022000000;1030226;03105;03;Alacant/Alicante;Benasau;174;904,039;16402;03022000202;Benasau;151;0821-4;-0,343391915;38,69040571;Detección automática;695;MDT
03023000000;1030232;03110;03;Alacant/Alicante;Beneixama;1704;3488,8204;26678;03023000101;Beneixama;1652;0820-3;-0,766001783;38,69972662;Detección automática;589;MDT
03024000000;1030247;03115;03;Alacant/Alicante;Benejúzar;5829;932,7958;15599;03024000101;Benejúzar;5829;0914-3;-0,837706789;38,07769886;Detección automática;25;MDT
03025000000;1030250;03120;03;Alacant/Alicante;Benferri;2098;1237,15;16682;03025000101;Benferri;1493;0913-2;-0,961426771;38,14219964;Detección automática;53;MDT
03026000000;1030263;03125;03;Alacant/Alicante;Beniarbeig;2540;739,78;17567;03026000101;Beniarbeig;2387;0822-2;-0,00196645;38,8224137;Detección automática;41;MDT
03027000000;1030279;03130;03;Alacant/Alicante;Beniardà;233;1573,9453;21110;03027000101;Beniardà;183;0821-4;-0,216490894;38,68349937;Detección automática;467;MDT
03028000000;1030285;03135;03;Alacant/Alicante;Beniarrés;1116;2021,3756;20473;03028000101;Beniarrés;1066;0821-1;-0,379373765;38,81989967;Detección automática;383;MDT
03029000000;1030298;03140;03;Alacant/Alicante;Benigembla;581;1845,4265;17576;03029000101;Benigembla;310;0822-1;-0,11030968;38,75588056;Detección automática;313;MDT
03030000000;1030302;03145;03;Alacant/Alicante;Benidoleig;1274;748,4278;13133;03030000101;Benidoleig;755;0822-1;-0,03067455;38,79115632;Detección automática;133;MDT
03031000000;1030319;03150;03;Alacant/Alicante;Benidorm;77211;3850,9874;39091;03031000102;Benidorm;75263;0848-3;-0,128632118;38,53943511;Detección automática;12;MDT
03032000000;1030324;03155;03;Alacant/Alicante;Benifallim;130;1368,8379;18200;03032000101;Benifallim;119;0847-1;-0,39953706;38,66275941;Detección automática;738;MDT
03033000000;1030330;03160;03;Alacant/Alicante;Benifato;160;1188,0505;15536;03033000101;Benifato;98;0821-4;-0,229182222;38,67362891;Detección automática;661;MDT
03034000000;1030345;03165;03;Alacant/Alicante;Benijófar;3696;435,9954;8848;03034000101;Benijófar;2689;0914-3;-0,736710396;38,07777919;Detección automática;37;MDT
03035000000;1030358;03170;03;Alacant/Alicante;Benilloba;746;953,8103;16495;03035000101;Benilloba;671;0821-3;-0,390721569;38,69955403;Detección automática;529;MDT
03036000000;1030361;03175;03;Alacant/Alicante;Benillup;111;337,8822;10655;03036000101;Benillup;107;0821-1;-0,379040174;38,75341106;Detección automática;559;MDT
03037000000;1030377;03180;03;Alacant/Alicante;Benimantell;544;3792,79;42148;03037000101;Benimantell;404;0821-4;-0,209682939;38,67665462;Detección automática;547;MDT
03038000000;1030383;03185;03;Alacant/Alicante;Benimarfull;465;556,3613;10384;03038000101;Benimarfull;401;0821-1;-0,391311356;38,77574108;Detección automática;416;MDT
03039000000;1030396;03190;03;Alacant/Alicante;Benimassot;85;951,2727;14024;03039000101;Benimassot;85;0821-4;-0,292240041;38,74901244;Detección automática;724;MDT
03040000000;1030400;03195;03;Alacant/Alicante;Benimeli;474;345,55;11985;03040000101;Benimeli;429;0822-1;-0,042101105;38,82286511;Detección automática;90;MDT
03041000000;1030417;03200;03;Alacant/Alicante;Benissa;12524;6972,79;54367;03041000101;Benissa;7855;0822-4;0,053191992;38,7163729;Detección automática;252;MDT
03042000000;1030422;03205;03;Alacant/Alicante;el Poble Nou de Benitatxell/Benitachell;5026;1268,88;17457;03042000102;el Poble Nou de Benitatxell/Benitachell;2066;0822-4;0,144742727;38,73241632;Investigación;159;Investigación
03043000000;1030438;03210;03;Alacant/Alicante;Biar;3677;9816,5159;40760;03043000101;Biar;3373;0846-1;-0,765694481;38,63023465;Detección automática;699;MDT
03044000000;1030443;03215;03;Alacant/Alicante;Bigastro;7545;409,8141;13443;03044000101;Bigastro;7531;0913-4;-0,895158344;38,06331677;Detección automática;24;MDT
03045000000;1030456;03220;03;Alacant/Alicante;Bolulla;487;1357,1512;16389;03045000101;Bolulla;302;0822-3;-0,111584903;38,67656841;Detección automática;214;MDT
03046000000;1030469;03225;03;Alacant/Alicante;Busot;3756;3361,4;28064;03046000101;Busot;635;0872-1;-0,417268083;38,48501694;Detección automática;322;MDT
03047000000;1030475;03230;03;Alacant/Alicante;Calp;27440;2359,3;32303;03047000101;Calp;13311;0848-2;0,045418981;38,64480469;Detección automática;44;MDT
03048000000;1030481;03235;03;Alacant/Alicante;Callosa d'en Sarrià;8301;3466,1654;30558;03048000102;Callosa d'en Sarrià;7061;0848-1;-0,122702464;38,65156812;Detección automática;249;MDT
03049000000;1030494;03240;03;Alacant/Alicante;Callosa de Segura;19895;2491,84;41486;03049000101;Callosa de Segura;17847;0913-2;-0,879365974;38,12240667;Detección automática;18;MDT
03050000000;1030507;03245;03;Alacant/Alicante;el Campello;31567;5529,68;55497;03050000204;el Campello;17165;0872-1;-0,398383493;38,4260074;Detección automática;23;MDT
03051000000;1030514;03250;03;Alacant/Alicante;el Camp de Mirra/Campo de Mirra;447;2181,5853;26539;03051000101;el Camp de Mirra/Campo de Mirra;415;0820-3;-0,778961778;38,68728729;Investigación;585;Investigación
03052000000;1030529;03255;03;Alacant/Alicante;Cañada;1219;1932,4451;24508;03052000101;Cañada;1178;0820-3;-0,809496263;38,67527721;Detección automática;557;MDT
03053000000;1030535;03260;03;Alacant/Alicante;Castalla;11900;11466,84;56140;03053000101;Castalla;9447;0846-2;-0,672236774;38,59521041;Detección automática;678;MDT
03054000000;1030540;03265;03;Alacant/Alicante;Castell de Castells;442;4592,67;28244;03054000101;Castell de Castells;386;0821-4;-0,193051139;38,72475201;Detección automática;551;MDT
03055000000;1030553;03270;03;Alacant/Alicante;Catral;9649;2002,31;20330;03055000102;Catral;7670;0914-1;-0,80399012;38,15968709;Detección automática;8;MDT
03056000000;1030566;03275;03;Alacant/Alicante;Cocentaina;11486;5294,4709;38405;03056000401;Cocentaina;9430;0821-3;-0,440067802;38,74408152;Detección automática;437;MDT
03057000000;1030572;03280;03;Alacant/Alicante;Confrides;293;3998,3328;30719;03057000201;Confrides;122;0821-4;-0,268412409;38,68338078;Detección automática;784;MDT
03058000000;1030588;03285;03;Alacant/Alicante;Cox;7714;1676,16;24831;03058000201;Cox;7581;0913-2;-0,887372573;38,1416714;Detección automática;17;MDT
03059000000;1030591;03290;03;Alacant/Alicante;Crevillent;30880;10455,01;51135;03059000202;Crevillent;24673;0893-3;-0,809854678;38,24922101;Detección automática;132;MDT
03060000000;1030605;03295;03;Alacant/Alicante;Quatretondeta;129;1670,4812;18277;03060000101;Quatretondeta;128;0821-4;-0,316616113;38,72382833;Detección automática;620;MDT
03061000000;1030612;03300;03;Alacant/Alicante;Daya Nueva;1882;717,12;11213;03061000101;Daya Nueva;1655;0914-1;-0,763099632;38,11457497;Detección automática;8;MDT
03062000000;1030627;03305;03;Alacant/Alicante;Daya Vieja;714;314,48;7313;03062000101;Daya Vieja;551;0914-1;-0,738040447;38,10515344;Detección automática;5;MDT
03063000000;1030633;03310;03;Alacant/Alicante;Dénia;47568;6640,05;97600;03063000101;Dénia;26998;0796-4;0,105883001;38,84131618;Detección automática;15;MDT
03064000000;1030648;03315;03;Alacant/Alicante;Dolores;8335;1865,44;21262;03064000101;Dolores;6898;0914-1;-0,770134243;38,13882199;Detección automática;3;MDT
03065000000;1030651;03320;03;Alacant/Alicante;Elx/Elche;245575;32650,14;91867;03065001101;Elx/Elche;198295;0893-1;-0,698854923;38,26536234;Investigación;81;Investigación
03066000000;1030664;03325;03;Alacant/Alicante;Elda;55554;4559,75;30494;03066000101;Elda;53753;0871-1;-0,797210354;38,47966315;Detección automática;393;MDT
03067000000;1030670;03330;03;Alacant/Alicante;Fageca;100;1017,479;15760;03067000101;Fageca;97;0821-4;-0,267776721;38,73491991;Detección automática;770;MDT
03068000000;1030686;03335;03;Alacant/Alicante;Famorca;44;972,4032;12929;03068000101;Famorca;44;0821-4;-0,246539642;38,73151455;Detección automática;697;MDT
03069000000;1030699;03340;03;Alacant/Alicante;Finestrat;9980;4226,08;29793;03069000202;Finestrat;2658;0847-4;-0,212206122;38,56721107;Detección automática;256;MDT
03070000000;1030703;03345;03;Alacant/Alicante;Formentera del Segura;4865;434,92;12946;03070000201;Formentera del Segura;3084;0914-3;-0,746285335;38,08429365;Detección automática;9;MDT
03071000000;1030710;03350;03;Alacant/Alicante;Gata de Gorgos;6804;2033,87;20128;03071000101;Gata de Gorgos;5379;0822-2;0,083570731;38,77332725;Detección automática;75;MDT
03072000000;1030725;03355;03;Alacant/Alicante;Gaianes;586;957,1426;12485;03072000101;Gaianes;307;0821-1;-0,407858008;38,8130008;Detección automática;419;MDT
03073000000;1030731;03360;03;Alacant/Alicante;Gorga;288;910,6836;18983;03073000101;Gorga;252;0821-3;-0,356451546;38,71856528;Detección automática;546;MDT
03074000000;1030746;03365;03;Alacant/Alicante;Granja de Rocamora;2717;705,17;26844;03074000101;Granja de Rocamora;2618;0913-2;-0,889077497;38,15296485;Detección automática;16;MDT
03075000000;1030759;03370;03;Alacant/Alicante;el Castell de Guadalest;280;1596,02;21929;03075000101;el Castell de Guadalest;190;0821-4;-0,198639238;38,67744385;Detección automática;570;MDT
03076000000;1030762;03375;03;Alacant/Alicante;Guardamar del Segura;18541;3393,72;33048;03076000103;Guardamar del Segura;14248;0914-2;-0,65388166;38,09012729;Detección automática;25;MDT
03077000000;1030778;03380;03;Alacant/Alicante;el Fondó de les Neus/Hondón de las Nieves;2775;6887,53;36764;03077000201;el Fondó de les Neus/Hondón de las Nieves;1239;0892-2;-0,852474823;38,308635;Detección automática;367;MDT
03078000000;1030784;03385;03;Alacant/Alicante;Hondón de los Frailes;1323;1254,5898;14915;03078000101;Hondón de los Frailes;598;0892-2;-0,927483932;38,27316868;Detección automática;414;MDT
03079000000;1030797;03390;03;Alacant/Alicante;Ibi;24662;6241,22;30902;03079000101;Ibi;23912;0846-2;-0,572757015;38,62653685;Detección automática;753;MDT
03080000000;1030801;03395;03;Alacant/Alicante;Jacarilla;2180;1220,4205;18436;03080000101;Jacarilla;1986;0913-4;-0,868470969;38,0627334;Detección automática;22;MDT
03081000000;1030818;03400;03;Alacant/Alicante;Xaló;3122;3460,02;31685;03081000101;Xaló;1941;0822-4;-0,012091088;38,73920516;Detección automática;192;MDT
03082000000;1030823;03405;03;Alacant/Alicante;Xàbia/Jávea;30817;6891,38;58220;03082000214;Xàbia/Jávea;13882;0823-1;0,163523555;38,78906246;Investigación;46;Investigación
03083000000;1030839;03410;03;Alacant/Alicante;Xixona/Jijona;7667;16373,49;68645;03083000101;Xixona/Jijona;7106;0847-3;-0,507189631;38,53941113;Investigación;448;Investigación
03084000000;1030844;03415;03;Alacant/Alicante;l'Orxa/Lorcha;591;3177,3;24728;03084000101;l'Orxa/Lorcha;542;0795-4;-0,311838984;38,84540041;Investigación;261;Investigación
03085000000;1030857;03420;03;Alacant/Alicante;Llíber;952;2198,34;26923;03085000101;Llíber;419;0822-4;0,005968513;38,74296644;Detección automática;180;MDT
03086000000;1030860;03425;03;Alacant/Alicante;Millena;266;977,3401;16190;03086000101;Millena;116;0821-3;-0,363833544;38,7307334;Detección automática;634;MDT
03088000000;1030882;03430;03;Alacant/Alicante;Monforte del Cid;9372;7952,2261;49689;03088000301;Monforte del Cid;6584;0871-3;-0,729300443;38,3795509;Detección automática;219;MDT
03089000000;1030895;03435;03;Alacant/Alicante;Monòver/Monóvar;13098;15228,55;54857;03089000401;Monòver/Monóvar;10436;0871-1;-0,839000344;38,43694476;Investigación;389;Investigación
03090000000;1030909;03440;03;Alacant/Alicante;Mutxamel;28689;4765,3187;34880;03090000114;Mutxamel;15390;0872-3;-0,444307023;38,41456384;Detección automática;64;MDT
03091000000;1030916;03445;03;Alacant/Alicante;Murla;574;581,336;11828;03091000101;Murla;317;0822-1;-0,082724882;38,75993553;Detección automática;285;MDT
03092000000;1030921;03450;03;Alacant/Alicante;Muro de Alcoy;9361;3024,3942;31128;03092000401;Muro de Alcoy;7974;0821-1;-0,43700593;38,78025146;Detección automática;400;MDT
03093000000;1030937;03455;03;Alacant/Alicante;Novelda;26612;7572,424;42521;03093000202;Novelda;23778;0871-3;-0,764900966;38,38622103;Detección automática;241;MDT
03094000000;1030942;03460;03;Alacant/Alicante;la Nucia;19329;2136,1299;30865;03094000103;la Nucia;5521;0848-1;-0,122688781;38,61760909;Detección automática;218;MDT
03095000000;1030955;03465;03;Alacant/Alicante;Ondara;7729;1034,5;20279;03095000101;Ondara;6967;0822-2;0,016886129;38,82805507;Detección automática;30;MDT
03096000000;1030968;03470;03;Alacant/Alicante;Onil;8145;4835,45;33672;03096000101;Onil;7520;0846-2;-0,673348473;38,63075687;Detección automática;714;MDT
03097000000;1030974;03475;03;Alacant/Alicante;Orba;2402;1772,9579;26196;03097000304;Orba;1216;0822-1;-0,064935724;38,77965237;Detección automática;153;MDT
03098000000;1030980;03480;03;Alacant/Alicante;Orxeta;934;2406,2327;30104;03098000102;Orxeta;607;0847-4;-0,261156664;38,56382733;Detección automática;179;MDT
03099000000;1030993;03485;03;Alacant/Alicante;Orihuela;84279;36553,82;234127;03099002102;Orihuela;31959;0913-2;-0,95015943;38,08550855;Investigación;24;Investigación
03100000000;1031007;03490;03;Alacant/Alicante;Parcent;1049;1177,04;15015;03100000101;Parcent;691;0822-3;-0,06386412;38,7454292;Detección automática;290;MDT
03101000000;1031014;03495;03;Alacant/Alicante;Pedreguer;8843;2957,09;24776;03101000104;Pedreguer;6059;0822-2;0,03409402;38,79261553;Detección automática;93;MDT
03102000000;1031029;03500;03;Alacant/Alicante;Pego;10852;5284,6658;33677;03102000102;Pego;9831;0796-3;-0,117219119;38,84198523;Detección automática;79;MDT
03103000000;1031035;03505;03;Alacant/Alicante;Penàguila;305;4991,51;47887;03103000101;Penàguila;241;0821-3;-0,359186571;38,67937221;Detección automática;684;MDT
03104000000;1031040;03510;03;Alacant/Alicante;Petrer;34035;10428,11;43761;03104000103;Petrer;28473;0871-1;-0,770624767;38,48499414;Detección automática;460;MDT
03105000000;1031053;03515;03;Alacant/Alicante;el Pinós/Pinoso;8556;12698,07;59321;03105000801;el Pinós/Pinoso;6945;0870-3;-1,041368493;38,40357264;Detección automática;572;MDT
03106000000;1031066;03520;03;Alacant/Alicante;Planes;705;3886,7596;27974;03106000401;Planes;553;0821-2;-0,343235397;38,78519718;Detección automática;441;MDT
03107000000;1031072;03525;03;Alacant/Alicante;Polop;5894;2255,93;22516;03107000201;Polop;3840;0848-1;-0,131400315;38,62269363;Detección automática;215;MDT
03109000000;1031091;03530;03;Alacant/Alicante;Rafal;4823;156,44;6594;03109000101;Rafal;4769;0914-1;-0,849410251;38,10337338;Detección automática;13;MDT
03110000000;1031105;03535;03;Alacant/Alicante;el Ràfol d'Almúnia;742;488,79;12854;03110000101;el Ràfol d'Almúnia;444;0822-1;-0,052445596;38,82043895;Detección automática;86;MDT
03111000000;1031112;03540;03;Alacant/Alicante;Redován;8310;944,7868;22932;03111000102;Redován;7288;0913-2;-0,905388965;38,11395405;Detección automática;25;MDT
03112000000;1031127;03545;03;Alacant/Alicante;Relleu;1373;7678,98;41096;03112000101;Relleu;706;0847-2;-0,310922698;38,58695068;Detección automática;439;MDT
03113000000;1031133;03550;03;Alacant/Alicante;Rojales;17488;2772,57;37005;03113000103;Rojales;5116;0914-1;-0,724788901;38,08758972;Detección automática;10;MDT
03114000000;1031148;03555;03;Alacant/Alicante;la Romana;2766;4323,09;31955;03114000102;la Romana;1618;0870-4;-0,89647799;38,36668648;Detección automática;421;MDT
03115000000;1031151;03560;03;Alacant/Alicante;Sagra;443;562,49;11699;03115000101;Sagra;432;0822-1;-0,064797183;38,81147996;Detección automática;103;MDT
03116000000;1031164;03565;03;Alacant/Alicante;Salinas;1822;6202,07;32093;03116000101;Salinas;1389;0845-4;-0,913336855;38,51993965;Detección automática;496;MDT
03117000000;1031170;03590;03;Alacant/Alicante;Sanet y Negrals;721;394,1625;8049;03117000101;Sanet y Negrals;530;0822-1;-0,035287395;38,8197219;Detección automática;82;MDT
03118000000;1031186;03570;03;Alacant/Alicante;San Fulgencio;9906;2070,11;20939;03118000203;San Fulgencio;1554;0914-1;-0,718882252;38,11200673;Investigación;3;Investigación
03119000000;1031199;03575;03;Alacant/Alicante;Sant Joan d'Alacant;26772;963,8765;13854;03119000108;Sant Joan d'Alacant;23434;0872-3;-0,435807496;38,40129672;Detección automática;40;MDT
03120000000;1031203;03580;03;Alacant/Alicante;San Miguel de Salinas;7364;5484,62;29622;03120000103;San Miguel de Salinas;4205;0935-1;-0,788615426;37,97925469;Detección automática;75;MDT
03121000000;1031210;03595;03;Alacant/Alicante;Santa Pola;39622;5816,0985;43087;03121000106;Santa Pola;26765;0893-4;-0,555594953;38,19000844;Detección automática;1;MDT
03122000000;1031225;03585;03;Alacant/Alicante;Sant Vicent del Raspeig/San Vicente del Raspeig;60428;4055,084;38579;03122000605;Sant Vicent del Raspeig/San Vicente del Raspeig;54718;0871-4;-0,522465664;38,3957547;Investigación;105;Mapa
03123000000;1031231;03600;03;Alacant/Alicante;Sax;10360;6346,5;31474;03123000101;Sax;8807;0846-3;-0,817429663;38,53864647;Detección automática;475;MDT
03124000000;1031246;03605;03;Alacant/Alicante;Sella;622;3883,05;29631;03124000101;Sella;507;0847-2;-0,271664275;38,60845324;Detección automática;414;MDT
03125000000;1031259;03610;03;Alacant/Alicante;Senija;692;478,6374;11096;03125000102;Senija;438;0822-4;0,041612761;38,72826933;Detección automática;233;MDT
03127000000;1031278;03620;03;Alacant/Alicante;Tàrbena;667;3167,0038;28630;03127000101;Tàrbena;450;0822-3;-0,10215499;38,69386924;Detección automática;558;MDT
03128000000;1031284;03625;03;Alacant/Alicante;Teulada;12932;3232,47;34508;03128000215;Teulada;5222;0822-4;0,10441735;38,72832869;Detección automática;176;MDT
03129000000;1031297;03630;03;Alacant/Alicante;Tibi;1831;7038,2694;35711;03129000103;Tibi;934;0846-4;-0,577486813;38,53094032;Detección automática;533;MDT
03130000000;1031301;03635;03;Alacant/Alicante;Tollos;34;1597,312;19407;03130000101;Tollos;34;0821-2;-0,275237792;38,7566054;Detección automática;762;MDT
03131000000;1031318;03640;03;Alacant/Alicante;Tormos;329;536;14453;03131000101;Tormos;270;0822-1;-0,072098415;38,80217323;Detección automática;127;MDT
03132000000;1031323;03645;03;Alacant/Alicante;la Torre de les Maçanes/Torremanzanas;757;3647,9641;29931;03132000101;la Torre de les Maçanes/Torremanzanas;554;0847-1;-0,419974923;38,60749575;Investigación;782;Investigación
03133000000;1031339;03650;03;Alacant/Alicante;Torrevieja;100470;7176,02;47324;03133000206;Torrevieja;73420;0935-2;-0,683382913;37,97767803;Detección automática;8;MDT
03134000000;1031344;03655;03;Alacant/Alicante;la Vall d'Alcalà;159;2285,0561;24552;03134000101;Alcalà de la Jovada;105;0821-2;-0,252420876;38,79457267;Detección automática;643;MDT
03135000000;1031357;03660;03;Alacant/Alicante;la Vall d'Ebo;231;3242,5432;24069;03135000101;la Vall d'Ebo;216;0822-1;-0,1599292;38,80557079;Detección automática;393;MDT
03136000000;1031360;03665;03;Alacant/Alicante;la Vall de Gallinera;589;5363,2909;36163;03136000101;Benialí;126;0821-2;-0,221193249;38,82121696;Detección automática;293;MDT
